Date,Open,High,Low,Close,Volume,TNX_Close,FVX_Close,MOVE_Close,HYG_Close,IEF_Close,RSP_Close,VIX_Close,IRX_Close
2007-06-15,109.18587406575794,109.55662711024577,109.03614331804569,109.13597106933594,154030800,5.171000003814697,5.099999904632568,70.5999984741211,33.499839782714844,51.68547439575195,38.714420318603516,13.9399995803833,4.429999828338623
2007-06-18,109.35693265727404,109.36405854445755,108.8435859204178,109.007568359375,88537500,5.142000198364258,5.063000202178955,68.0999984741211,33.51924133300781,51.65967559814453,38.78142547607422,13.420000076293945,4.409999847412109
2007-06-19,108.7651946534117,109.3569698675146,108.62972659631069,109.2785415649414,110851700,5.085999965667725,5.001999855041504,68.4000015258789,33.56128692626953,51.91095733642578,38.833553314208984,12.850000381469727,4.514999866485596
2007-06-20,109.49952334115002,109.49952334115002,107.63151830750142,107.75984954833984,177119700,5.123000144958496,5.039999961853027,71.4000015258789,33.26388931274414,51.7434196472168,38.3570671081543,14.670000076293945,4.599999904632568
2007-06-21,107.71707901740251,108.45144795142872,107.12530398605001,108.35875701904297,205262000,5.163000106811523,5.059999942779541,76.30000305175781,33.32529830932617,51.67903137207031,38.558082580566406,14.210000038146973,4.559999942779541
2007-06-22,108.03081778441812,108.20906292489171,106.8401415515609,107.33922576904297,204964700,5.138000011444092,5.019999980926514,76.30000305175781,33.38994598388672,51.833641052246094,38.267723083496094,15.75,4.585000038146973
2007-06-25,107.1181989575094,107.8383053777276,106.24836183883579,106.82587432861328,232014400,5.078000068664551,4.956999778747559,79.0,33.196006774902344,52.001155853271484,37.89546585083008,16.649999618530273,4.639999866485596
2007-06-26,107.09682236143499,107.27506751417877,105.72076412505815,105.72789001464844,198445700,5.10099983215332,4.984000205993652,77.19999694824219,33.29297637939453,52.014060974121094,37.835899353027344,18.889999389648438,4.675000190734863
2007-06-27,105.61384134494217,107.35351610517607,105.56392747071479,107.2322998046875,213638000,5.070000171661377,4.947999954223633,79.4000015258789,33.17658996582031,52.00761795043945,38.12626266479492,15.529999732971191,4.635000228881836
2007-06-28,107.2179946899414,107.95236362240259,106.71177382542848,107.2179946899414,157705000,5.118000030517578,5.015999794006348,75.5,33.0020866394043,51.97538757324219,38.19327163696289,15.539999961853027,4.639999866485596
2007-06-29,107.58872558203619,108.12346082027537,106.34101002614477,107.25362396240234,199701800,5.0329999923706055,4.935999870300293,77.5,32.90833282470703,52.24602127075195,38.11881637573242,16.229999542236328,4.670000076293945
2007-07-02,107.56735641428041,108.31598805847702,107.49606489720631,108.22329711914062,103357000,4.998000144958496,4.895999908447266,76.0,33.16617202758789,52.32554244995117,38.53573226928711,15.399999618530273,4.730000019073486
2007-07-03,108.50136088435157,108.7295198529531,108.36590373586513,108.61544036865234,54048400,5.050000190734863,4.947999954223633,73.5,33.10441207885742,52.17032241821289,38.595298767089844,14.920000076293945,4.815000057220459
2007-07-05,108.65818403751598,108.77226348673149,108.10919708669462,108.50132751464844,89279000,5.144000053405762,5.048999786376953,76.5,32.98408889770508,51.87929153442383,38.69208908081055,15.479999542236328,4.809999942779541
2007-07-06,108.64394228281104,109.20719193652005,108.323092442408,109.07172393798828,81109000,5.195000171661377,5.098999977111816,74.4000015258789,33.01986312866211,51.75635528564453,38.870765686035156,14.720000267028809,4.789999961853027
2007-07-09,109.20010283663551,109.34269676973074,108.81508725013667,109.1573257446289,72348100,5.158999919891357,5.066999912261963,74.4000015258789,33.120635986328125,51.94392395019531,38.84843063354492,15.15999984741211,4.784999847412109
2007-07-10,108.57977645799758,108.80793539988754,107.49605412167168,107.60299682617188,180362600,5.038000106811523,4.935999870300293,78.0999984741211,33.032859802246094,52.29966354370117,38.31240463256836,17.56999969482422,4.804999828338623
2007-07-11,107.48180606068759,108.40868284932662,107.31782359845117,108.36590576171875,175607600,5.079999923706055,4.964000225067139,77.0,32.78574752807617,52.11854553222656,38.41661834716797,16.639999389648438,4.804999828338623
2007-07-12,108.63683325573399,110.33373029509583,108.61544471147471,110.07705688476562,133882500,5.116000175476074,5.01800012588501,75.5,32.88330841064453,51.969844818115234,39.06435775756836,15.539999961853027,4.815000057220459
2007-07-13,110.20537279032376,110.83992483711013,110.0770306761067,110.4050064086914,111794300,5.10699987411499,5.011000156402588,73.0999984741211,33.01986312866211,52.08621597290039,39.161136627197266,15.149999618530273,4.820000171661377
2007-07-16,110.50487999638987,110.88988477842786,110.21255530528923,110.39080047607422,98378700,5.040999889373779,4.946000099182129,71.0999984741211,33.032859802246094,52.293216705322266,39.00477600097656,15.59000015258789,4.789999961853027
2007-07-17,110.46210970283337,110.85425131719015,110.2838645035097,110.33377838134766,126201300,5.078000068664551,4.984000205993652,69.80000305175781,33.07188415527344,52.183258056640625,39.0568962097168,15.630000114440918,4.809999942779541
2007-07-18,109.96298262624349,110.36938674493794,109.29991596422965,110.13410186767578,237887400,5.010000228881836,4.9070000648498535,71.4000015258789,32.82475662231445,52.37087631225586,38.98989486694336,16.0,4.815000057220459
2007-07-19,110.65451626360644,110.88980101682482,110.33367737438633,110.56183624267578,145212700,5.0279998779296875,4.927000045776367,68.9000015258789,32.860538482666016,52.36438751220703,39.1983528137207,15.229999542236328,4.829999923706055
2007-07-20,110.43356272269871,110.50486513311104,108.96482445365606,109.44252014160156,245502500,4.955999851226807,4.848999977111816,72.19999694824219,32.7759895324707,52.62310028076172,38.66975021362305,16.950000762939453,4.824999809265137
2007-07-23,109.92727711601579,110.31229249922102,109.29986196583698,109.77755737304688,121183900,4.964000225067139,4.857999801635742,75.30000305175781,32.7044563293457,52.603668212890625,38.714420318603516,16.809999465942383,4.855000019073486
2007-07-24,109.17157366120614,109.9986336748139,107.48893920006797,107.87395477294922,256732400,4.943999767303467,4.826000213623047,76.69999694824219,32.515865325927734,52.745948791503906,38.029483795166016,18.549999237060547,4.875
2007-07-25,108.38731826019392,108.65111761155721,107.1253395007585,108.0949935913086,265214500,4.9039998054504395,4.7789998054504395,78.4000015258789,32.20698165893555,52.817134857177734,37.96247482299805,18.100000381469727,4.835000038146973
2007-07-26,107.08252841185596,107.51744689262969,104.37320070601385,105.53536224365234,467592500,4.7769999504089355,4.619999885559082,93.5,31.751760482788086,53.237552642822266,36.95737838745117,20.739999771118164,4.769999980926514
2007-07-27,105.6708223528961,106.14138111521282,103.41780183817522,103.46057891845703,422987600,4.788000106811523,4.613999843597412,92.5999984741211,31.22171401977539,53.34099578857422,36.264991760253906,24.170000076293945,4.704999923706055
2007-07-30,104.04520283038872,105.38560918392656,103.58889590481216,105.07903289794922,283017500,4.803999900817871,4.626999855041504,97.9000015258789,31.52410888671875,53.2051887512207,36.815940856933594,20.8700008392334,4.71999979019165
2007-07-31,105.756387146372,106.56205850340552,103.41067546905452,103.8955078125,316976700,4.770999908447266,4.6020002365112305,96.4000015258789,31.631427764892578,53.42512893676758,36.39900207519531,23.520000457763672,4.809999942779541
2007-08-01,103.51053043204342,104.81528638865177,102.6335672373211,104.4017562866211,467670000,4.758999824523926,4.5929999351501465,94.30000305175781,31.56597900390625,53.27705001831055,36.54047393798828,23.670000076293945,4.739999771118164
2007-08-02,104.63699672050521,105.34997710097007,103.5675261498079,105.23590850830078,294758400,4.752999782562256,4.599999904632568,92.0,31.745975494384766,53.31601333618164,36.77870559692383,21.219999313354492,4.744999885559082
2007-08-03,105.00774167251329,105.2216379464205,102.09878063333792,102.52657318115234,359398200,4.699999809265137,4.51200008392334,95.4000015258789,31.745975494384766,53.660194396972656,35.75128936767578,25.15999984741211,4.699999809265137
2007-08-06,102.81893476758438,104.68694041562509,101.62112172971148,104.2448959350586,324980000,4.730999946594238,4.546999931335449,97.5,31.677255630493164,53.445892333984375,36.35432815551758,22.940000534057617,4.715000152587891
2007-08-07,104.05236879730448,106.2340872374798,103.54614789005505,105.35712432861328,232568700,4.743000030517578,4.574999809265137,86.9000015258789,31.903076171875,53.43936538696289,36.55535888671875,21.559999465942383,4.784999847412109
2007-08-08,105.81344327949898,107.36773561597573,105.050548888851,106.82587432861328,274930600,4.860000133514404,4.691999912261963,92.9000015258789,32.279415130615234,53.06929016113281,37.03927993774414,21.450000762939453,4.804999828338623
2007-08-09,105.11470795020678,106.19844133635817,103.58893014357552,103.66023254394531,357622100,4.789999961853027,4.584000110626221,118.5,32.24672317504883,53.367977142333984,36.11609649658203,26.479999542236328,4.71999979019165
2007-08-10,102.94725605239965,104.45164537314754,102.0417677528128,103.1754150390625,411018400,4.776000022888184,4.565999984741211,116.4000015258789,32.18125534057617,53.29006576538086,36.11609649658203,28.299999237060547,4.414999961853027
2007-08-13,104.45165383928816,104.72971582730926,103.3964456384927,103.5461654663086,181917200,4.7779998779296875,4.564000129699707,111.69999694824219,32.41691970825195,53.37446594238281,36.21288299560547,26.56999969482422,4.53000020980835
2007-08-14,103.88127565416193,104.13794911622715,101.75659642214603,101.9633560180664,264134500,4.73199987411499,4.501999855041504,106.80000305175781,32.16490173339844,53.56928253173828,35.393917083740234,27.68000030517578,4.5
2007-08-15,101.7565976149489,102.99718784267664,100.25933392214718,100.55878448486328,323834000,4.705999851226807,4.433000087738037,102.69999694824219,32.34489822387695,53.66666030883789,34.865318298339844,30.670000076293945,4.130000114440918
2007-08-16,99.66754289551496,101.91343807888374,97.67833201577292,101.31453704833984,546743700,4.599999904632568,4.261000156402588,109.80000305175781,32.30237579345703,53.874446868896484,34.93976593017578,30.829999923706055,3.700000047683716
2007-08-17,103.73866485865507,103.95968707747265,100.80831450892222,103.1754150390625,388218100,4.672999858856201,4.336999893188477,106.9000015258789,32.629634857177734,53.91339111328125,35.788516998291016,29.989999771118164,3.619999885559082
2007-08-20,103.50335937897471,103.71725566658601,102.16295279721314,103.12548065185547,187320400,4.633999824523926,4.302000045776367,109.5,32.31871795654297,54.0302619934082,35.773616790771484,26.329999923706055,2.950000047683716
2007-08-21,103.09700136120556,104.07378132316775,102.76902549119227,103.332275390625,157066400,4.590000152587891,4.252999782562256,114.4000015258789,32.15177917480469,54.264041900634766,35.773616790771484,25.25,3.4200000762939453
2007-08-22,104.1023170156258,104.665577909281,103.61749532008653,104.55862426757812,173156700,4.619999885559082,4.322999954223633,112.5999984741211,32.40052795410156,54.088714599609375,36.34688949584961,22.889999389648438,3.565000057220459
2007-08-23,105.05058093975828,105.27160323125813,103.81712729025155,104.4659423828125,203915300,4.618000030517578,4.355999946594238,111.4000015258789,32.596900939941406,54.10820388793945,36.25756072998047,22.6200008392334,3.7100000381469727
2007-08-24,104.43743549766384,105.75645446777344,104.2948414985445,105.75645446777344,128901900,4.632999897003174,4.427999973297119,104.4000015258789,32.67873001098633,54.12767791748047,36.71915054321289,20.719999313354492,4.079999923706055
2007-08-27,105.41415746032143,105.7563850092852,104.6156120071158,104.77246856689453,113024300,4.5960001945495605,4.383999824523926,103.9000015258789,32.89145278930664,54.27702331542969,36.1607551574707,22.719999313354492,4.380000114440918
2007-08-28,104.20922512411751,104.27339075356885,102.28418008604912,102.46955108642578,219790700,4.53000020980835,4.248000144958496,106.5999984741211,32.776912689208984,54.556251525878906,35.49071502685547,26.299999237060547,4.269999980926514
2007-08-29,102.93300462390532,104.62277602544259,102.64069084928434,104.48017120361328,207654200,4.552999973297119,4.2829999923706055,107.5,32.90781784057617,54.34844207763672,36.168209075927734,23.809999465942383,3.8499999046325684
2007-08-30,103.70302604660031,104.94361620655083,103.60320919781492,104.20211029052734,191817300,4.501999855041504,4.216000080108643,110.30000305175781,32.97654724121094,54.62118148803711,36.01185989379883,25.059999465942383,3.7300000190734863
2007-08-31,105.27158263788561,105.87762050763105,104.68694419530762,105.22880554199219,185477500,4.5370001792907715,4.250999927520752,111.0,33.274375915527344,54.634132385253906,36.42878341674805,23.3799991607666,3.990000009536743
2007-09-04,105.12899859917275,106.93283884081055,105.0933473894949,106.2911605834961,120062000,4.558000087738037,4.26200008392334,110.23999786376953,33.505855560302734,54.5324592590332,36.912715911865234,22.780000686645508,4.28000020980835
2007-09-05,105.66373888624125,105.77781841068193,104.80816421138054,105.37141418457031,166261800,4.4730000495910645,4.15500020980835,113.5,33.5190315246582,54.8714485168457,36.21288299560547,24.579999923706055,4.21999979019165
2007-09-06,105.48546552770898,105.9560352808936,104.89369039189546,105.61380767822266,127878400,4.5,4.192999839782715,110.5,33.49925994873047,54.75407028198242,36.50322341918945,23.989999771118164,4.159999847412109
2007-09-07,104.4373637384445,104.72968830727817,103.56752679849185,104.14505004882812,235447600,4.368000030517578,4.019999980926514,116.9000015258789,33.117286682128906,55.34083557128906,35.93740463256836,26.229999542236328,3.940000057220459
2007-09-10,104.46587989176517,104.60847378041218,102.9044512449219,103.94539642333984,192305900,4.323999881744385,3.9830000400543213,120.4000015258789,33.25889587402344,55.46466827392578,35.66194534301758,27.3799991607666,3.869999885559082
2007-09-11,104.26630582617058,105.3072515991512,104.18787751073594,105.15753173828125,162081900,4.363999843597412,4.054999828338623,123.5,33.53221130371094,55.34734344482422,36.1309814453125,25.270000457763672,3.990000009536743
2007-09-12,105.01486823456877,105.83480214328297,104.79384607248937,105.42839813232422,149554600,4.4079999923706055,4.099999904632568,124.5,33.68370819091797,55.21045684814453,36.071414947509766,24.959999084472656,3.9000000953674316
2007-09-13,105.91324847673252,106.55492653279207,105.66370096647694,106.169921875,154079000,4.48199987411499,4.192999839782715,122.0999984741211,33.56515121459961,54.884498596191406,36.30965042114258,24.760000228881836,3.950000047683716
2007-09-14,105.49257313936705,106.29823350466795,105.33571659832447,106.16276550292969,121911000,4.461999893188477,4.177000045776367,123.4000015258789,33.88127899169922,54.95622634887695,36.43623733520508,24.920000076293945,3.880000114440918
2007-09-17,105.74213466640266,105.98454542184153,105.25731315552495,105.59241485595703,109870800,4.46999979019165,4.202000141143799,121.5999984741211,34.036033630371094,54.98876190185547,36.2203369140625,26.479999542236328,3.990000009536743
2007-09-18,106.11290386063793,108.72954135360847,105.61381961715401,108.7010269165039,263759500,4.480000019073486,4.1620001792907715,114.4000015258789,34.27970504760742,54.93008804321289,37.32965087890625,20.350000381469727,3.859999895095825
2007-09-19,109.3783712424016,110.07708927867012,108.87928693078123,109.34272003173828,193779900,4.52400016784668,4.191999912261963,106.25,34.93498992919922,54.73456954956055,37.59022521972656,20.030000686645508,3.809999942779541
2007-09-20,109.32841220941245,109.39257783456716,108.45144936131187,108.5726547241211,175186800,4.671999931335449,4.334000110626221,118.80000305175781,34.07881546020508,54.115196228027344,37.24775314331055,20.450000762939453,3.6700000762939453
2007-09-21,109.39578939064826,109.68948988865344,108.70091646429488,108.86567687988281,141457500,4.631999969482422,4.302000045776367,103.19999694824219,34.164466857910156,54.38898468017578,37.32841110229492,19.0,3.619999885559082
2007-09-24,109.1880113379361,109.47456300245499,108.42866855591068,108.66506958007812,139450200,4.624000072479248,4.297999858856201,102.80000305175781,34.39496612548828,54.46076202392578,37.13422775268555,19.3700008392334,3.6700000762939453
2007-09-25,108.03468825595046,108.64360109923385,107.79112749096929,108.45018005371094,142289900,4.613999843597412,4.258999824523926,106.5,34.47728729248047,54.46723556518555,37.096885681152344,18.600000381469727,3.690000057220459
2007-09-26,109.06623441285495,109.43874612304155,108.45016197828154,109.02325439453125,135547000,4.619999885559082,4.25600004196167,104.9000015258789,34.35214614868164,54.48684310913086,37.29854965209961,17.6299991607666,3.625
2007-09-27,109.53907442672376,109.6751851524579,109.02329216648519,109.66801452636719,102713300,4.572999954223633,4.2170000076293945,103.30000305175781,34.24677658081055,54.66286087036133,37.4329719543457,17.0,3.5999999046325684
2007-09-28,109.49605620571126,109.73961692953743,108.87281314896602,109.3026351928711,133372100,4.578999996185303,4.229000091552734,103.69999694824219,34.24677658081055,54.68239212036133,37.33586120605469,18.0,3.700000047683716
2007-10-01,109.31697537914984,110.85715113568207,109.24533472175455,110.5347900390625,148162300,4.557000160217285,4.236000061035156,104.9000015258789,34.37766647338867,54.74776840209961,37.8437385559082,17.84000015258789,3.7950000762939453
2007-10-02,110.7568730513454,110.78552275898159,110.18378052114397,110.38436126708984,112978800,4.5289998054504395,4.203000068664551,103.5999984741211,34.443931579589844,54.86561584472656,37.918434143066406,18.489999771118164,3.8499999046325684
2007-10-03,110.18371381634286,110.61353568648912,109.61062163308928,110.16222381591797,119055900,4.543000221252441,4.223999977111816,101.80000305175781,34.261680603027344,54.82636260986328,37.86614227294922,18.799999237060547,3.8399999141693115
2007-10-04,110.39866802459198,110.50611806883383,110.02615631983939,110.33419799804688,76864400,4.5229997634887695,4.208000183105469,102.0,34.40747833251953,54.924442291259766,37.858665466308594,18.440000534057617,3.8350000381469727
2007-10-05,111.05774165362254,111.82425521819879,110.77120086043045,111.6451644897461,134579700,4.639999866485596,4.335999965667725,98.0999984741211,34.42736053466797,54.440277099609375,38.35161209106445,16.90999984741211,3.869999885559082
2007-10-09,111.46604378521482,112.11076586192999,111.05771178735492,112.096435546875,94054300,4.651000022888184,4.368000030517578,91.4000015258789,34.569828033447266,54.466434478759766,38.46364974975586,16.1200008392334,3.9100000858306885
2007-10-10,111.7812510331096,112.0678027232213,111.32994988378125,111.91020202636719,101711100,4.646999835968018,4.368000030517578,86.5999984741211,34.54005432128906,54.51878356933594,38.41136169433594,16.670000076293945,3.934999942779541
2007-10-11,112.41883917008573,112.8415016431074,110.70673205518521,111.37295532226562,233529100,4.658999919891357,4.372000217437744,82.4000015258789,34.589725494384766,54.525367736816406,38.14995574951172,18.8799991607666,4.005000114440918
2007-10-12,111.36580420641815,112.0033668816459,111.2296934784202,111.9890365600586,124546700,4.686999797821045,4.413000106811523,79.5999984741211,34.62617492675781,54.34211730957031,38.28437423706055,17.729999542236328,4.079999923706055
2007-10-15,111.94602782995649,112.01049786432426,110.27690104495733,111.04340362548828,161151900,4.672999858856201,4.389999866485596,79.30000305175781,34.79186248779297,54.39446258544922,37.9259033203125,19.25,4.159999847412109
